koi_score,koi_fwm_stat_sig,koi_srho_err2,koi_dor_err2,koi_dor_err1,koi_incl,koi_prad_err1,koi_count,koi_dor,koi_dikco_mdec_err,koi_period_err1,koi_period_err2,koi_dikco_mra_err,koi_prad_err2,koi_dikco_msky_err,koi_max_sngle_ev,koi_prad,koi_dicco_mdec_err,koi_model_snr,koi_dicco_mra_err,koi_disposition
0.262,0.062,-0.47352,-3.8,3.8,89.97,0.65,1,34.48,0.64,0.0007665,-0.0007665,0.76,-1.53,0.49,3.752104,9.36,0.59,11.4,0.89,FALSE POSITIVE
0.0,0.0,-0.83456,-15.9,15.9,88.78,0.72,1,36.0,0.37,0.0003936,-0.0003936,0.39,-0.31,0.38,5.454655,2.34,0.38,13.1,0.38,FALSE POSITIVE
0.228,0.17,-2.353,-98.7,98.7,89.94,0.45,1,283.8,1.1,0.02019,-0.02019,1.3,-0.37,1.7,4.9392586,1.58,0.92,7.6,0.98,CANDIDATE
0.75,0.132,-0.05269,-62.3,62.3,89.8,0.12,1,128.2,0.63,0.02017,-0.02017,1.4,-0.1,1.5,7.225203,0.97,0.6,14.4,1.5,CANDIDATE
0.981,0.0,-1.73585,-1.4,1.4,83.41,0.08,1,3.87,1.2,5.293e-06,-5.293e-06,0.53,-0.05,1.2,4.1897945,0.68,1.1,11.7,0.53,CANDIDATE
0.953,0.124,-0.53001,-1.5,1.5,87.33,0.19,1,8.47,0.73,0.0001152,-0.0001152,0.56,-0.06,0.73,4.3585105,0.64,0.73,9.2,0.56,CANDIDATE
0.323,0.396,-14.5656,-132.0,132.0,89.95,0.28,1,468.0,0.84,0.01297,-0.01297,0.88,-0.21,0.87,5.847436,2.23,0.84,8.2,0.88,CANDIDATE
0.007,0.0,-0.12942,-4.1,4.1,85.26,0.53,1,8.99,,0.0001383,-0.0001383,,-0.13,,4.716922,1.63,,14.9,,FALSE POSITIVE
0.846,0.038,-2.03201,-12.2,12.2,89.89,0.51,1,53.0,0.32,0.0005935,-0.0005935,0.71,-0.22,0.62,3.8005898,1.46,0.31,9.3,0.7,CANDIDATE
0.0,0.0,-0.00999,-0.386,0.386,10.18,6.61,1,1.158,0.26,1.639e-06,-1.639e-06,0.25,-4.41,0.21,3.5450337,21.66,0.26,104.2,0.2,FALSE POSITIVE
1.0,0.003,-7.51374,-8.9,8.9,89.07,0.05,1,17.77,0.41,3.867e-05,-3.867e-05,0.12,-0.07,0.37,5.5801797,0.72,0.36,6.0,0.3,CANDIDATE
0.0,0.001,-0.21117,-1.0,1.0,73.43,0.26,1,2.28,0.36,1.283e-05,-1.283e-05,0.27,-0.51,0.31,4.6963334,1.45,0.37,8.3,0.25,FALSE POSITIVE
0.798,0.001,-0.5096,-19.8,19.8,89.46,0.33,1,55.3,0.82,0.0008471,-0.0008471,0.62,-0.08,0.73,2.964259,1.12,0.82,9.7,0.65,CANDIDATE
0.0,0.0,-2.07415,-8.3,8.3,89.98,32.86,1,72.28,,0.002069,-0.002069,,-15.17,,6.1607747,115.94,,16.8,,FALSE POSITIVE
0.004,0.024,-0.00965,-52.6,52.6,89.77,0.55,1,124.3,0.86,0.003708,-0.003708,1.1,-0.18,0.86,4.3336606,1.83,1.0,7.9,0.96,FALSE POSITIVE
0.0,0.916,-0.31431,-63.9,63.9,89.77,0.54,1,135.6,0.8,0.02266,-0.02266,1.1,-0.18,0.99,6.764816,2.36,0.9,13.2,1.3,FALSE POSITIVE
0.247,0.068,-0.00023,-79.8,79.8,89.86,0.41,1,208.0,,0.007902,-0.007902,,-0.3,,4.828031,2.27,,15.0,,FALSE POSITIVE
0.0,0.0,-0.0246,-29.4,29.4,89.21,0.9,1,60.2,0.11,0.02036,-0.02036,0.11,-0.28,0.11,6.7508216,2.65,0.11,16.2,0.11,FALSE POSITIVE
0.071,0.001,-0.10774,-5.6,5.6,89.95,0.11,1,103.63,0.15,0.0218,-0.0218,0.19,-0.19,0.17,7.0503736,1.82,0.15,11.6,0.19,FALSE POSITIVE
0.202,0.092,-1.00069,-11.5,11.5,88.5,0.57,2,25.2,1.3,0.0007644,-0.0007644,0.94,-0.18,1.2,2.58685,1.71,1.4,7.2,1.3,FALSE POSITIVE
0.132,0.011,-41.44595,-328.0,328.0,90.0,0.47,1,855.0,0.6,0.01649,-0.01649,0.43,-0.19,0.53,6.3287144,2.0,0.6,6.8,0.43,FALSE POSITIVE
0.159,0.436,-33.89143,-195.0,195.0,90.0,0.61,1,508.0,0.72,0.006065,-0.006065,1.7,-0.37,1.3,5.432914,2.38,0.69,7.7,1.7,FALSE POSITIVE
0.363,0.847,-0.85426,-23.5,23.5,89.96,0.4,1,207.0,0.73,0.007943,-0.007943,1.6,-0.6,1.3,4.8406997,1.96,0.93,10.5,1.5,CANDIDATE
0.11,0.021,-10.6813,-81.5,81.5,89.83,1.22,1,182.4,0.68,0.003448,-0.003448,1.2,-2.28,1.0,3.8912156,5.4,0.85,6.6,0.94,FALSE POSITIVE
0.0,0.0,-1.69172,-78.2,78.2,89.97,0.16,1,232.2,0.13,0.01721,-0.01721,0.57,-0.11,0.39,4.514086,1.2,0.11,8.6,0.57,FALSE POSITIVE
0.0,0.0,-0.81155,-0.261,0.261,87.96,0.19,1,6.251,0.61,6.106e-05,-6.106e-05,1.3,-0.07,1.2,2.8237154,0.59,0.62,6.2,1.3,FALSE POSITIVE
0.067,0.092,-1.49711,-124.0,124.0,89.98,0.13,1,249.0,0.5,0.04988,-0.04988,0.068,-0.04,0.49,5.5992484,0.95,0.54,6.7,0.067,CANDIDATE
0.0,0.001,-0.00758,-4.7,4.7,87.91,15.59,1,26.11,0.067,0.0002233,-0.0002233,0.067,-10.4,0.067,712.3634,51.33,0.067,808.9,0.067,FALSE POSITIVE
0.0,0.0,-0.01171,-0.378,0.378,26.38,12.78,1,1.388,0.076,6.67e-07,-6.67e-07,0.069,-51.12,0.076,3.4070537,105.66,0.074,178.0,0.068,FALSE POSITIVE
1.0,0.0,,,,,,1,,0.1,,,0.092,,0.1,7.611169,,0.1,,0.11,CANDIDATE
0.0,0.0,-0.07474,-0.627,0.627,84.56,0.21,1,3.393,0.74,7.901e-05,-7.901e-05,0.5,-0.07,0.76,6.2044663,0.68,0.73,10.4,0.51,FALSE POSITIVE
0.469,0.705,-0.55782,-9.1,9.1,89.97,0.11,1,185.04,0.43,0.01947,-0.01947,0.88,-0.11,0.87,6.3192315,1.37,0.41,10.2,0.88,CANDIDATE
0.487,0.226,-0.87747,-59.7,59.7,89.77,0.64,1,141.8,1.3,0.01622,-0.01622,0.68,-0.35,0.76,5.3176007,2.11,0.96,8.9,0.53,CANDIDATE
0.23,0.052,-1.31191,-107.0,107.0,89.99,0.22,1,261.0,0.35,0.04197,-0.04197,0.33,-0.15,0.44,5.4348865,1.03,0.4,8.1,0.4,CANDIDATE
0.0,0.064,-0.1591,-4.1,4.1,89.84,0.32,1,8.9,0.3,0.002121,-0.002121,0.49,-0.17,0.51,4.136633,1.02,0.38,7.4,0.59,FALSE POSITIVE
0.066,0.369,-71.08601,-167.0,167.0,90.0,2.71,1,1040.0,0.32,0.003647,-0.003647,0.29,-5.04,0.32,4.6904993,7.9,0.33,10.8,0.28,FALSE POSITIVE
0.978,0.718,-3.41034,-4.4,4.4,89.98,0.43,1,27.68,0.95,0.0001859,-0.0001859,0.68,-0.14,0.98,3.4121437,1.24,0.87,7.9,0.68,CANDIDATE
0.0,0.0,0.0,,,83.74,1.01,1,3.57259,0.6,,,0.19,-1.65,0.59,7.3826838,3.34,0.55,4.4,0.19,FALSE POSITIVE
0.0,0.0,-0.86759,-4.1,4.1,86.38,0.29,1,9.47,0.11,4.76e-05,-4.76e-05,0.18,-0.95,0.19,3.7136111,2.52,0.12,10.5,0.19,FALSE POSITIVE
0.525,0.286,-0.055,-48.3,48.3,89.49,3.15,1,100.3,0.39,0.01284,-0.01284,0.17,-8.83,0.39,6.4048886,50.93,0.38,22.6,0.18,CANDIDATE
0.513,0.37,-15.27618,-176.0,176.0,89.94,0.11,1,422.0,1.0,0.01009,-0.01009,1.3,-0.13,1.2,5.209186,1.98,0.99,8.0,1.3,CANDIDATE
0.312,0.997,-0.67098,-59.1,59.1,89.79,0.77,2,130.8,0.72,0.01351,-0.01351,0.33,-0.25,0.62,5.0488977,2.33,0.68,7.1,0.32,FALSE POSITIVE
0.136,0.01,-1.04511,-70.4,70.4,89.98,0.22,1,141.0,0.63,0.05406,-0.05406,1.4,-0.17,0.87,4.131339,1.01,0.63,8.1,1.4,FALSE POSITIVE
0.001,0.194,-23.96688,-248.0,248.0,89.97,1.07,1,557.0,0.59,0.009103,-0.009103,0.57,-6.02,0.78,7.1278434,22.36,0.79,10.7,0.71,FALSE POSITIVE
0.097,0.739,-0.26572,-28.6,28.6,89.78,0.42,1,134.0,1.3,0.01776,-0.01776,0.88,-0.18,1.5,8.478353,1.97,1.3,12.4,0.91,FALSE POSITIVE
0.223,0.59,-43.06438,-97.0,97.0,89.99,0.77,1,924.5,0.67,0.01198,-0.01198,0.94,-1.54,0.93,6.202469,3.0,0.7,9.7,0.97,FALSE POSITIVE
0.022,0.034,-0.08968,-60.6,60.6,89.89,0.62,1,134.3,3.6,0.01813,-0.01813,1.7,-0.69,3.9,7.24664,2.22,3.3,12.0,1.5,FALSE POSITIVE
0.103,0.005,-0.03534,-12.8,12.8,89.74,3.35,1,159.7,0.089,0.001091,-0.001091,0.17,-1.8,0.1,105.045815,10.28,0.08,206.2,0.17,FALSE POSITIVE
0.0,0.03,0.0,,,42.83,57.3,1,2.395646,0.067,,,0.067,-19.1,0.067,72.72307,162.15,0.067,206.3,0.067,FALSE POSITIVE
0.106,0.013,-67.72423,-453.0,453.0,90.0,0.68,1,1208.0,0.48,0.009876,-0.009876,1.5,-0.28,0.87,5.3905864,2.04,0.4,7.8,1.2,FALSE POSITIVE
0.11,0.116,-0.32054,-62.5,62.5,89.8,0.28,1,126.8,,0.02501,-0.02501,,-0.34,,5.272145,1.8,,8.4,,FALSE POSITIVE
0.347,0.025,-0.64632,-2.3,2.3,89.37,0.1,1,14.7,0.97,0.0002719,-0.0002719,0.88,-0.07,0.92,2.9430459,0.54,0.99,7.9,0.67,CANDIDATE
0.272,0.014,-10.36408,-52.3,52.3,89.95,0.17,1,118.3,1.7,0.001006,-0.001006,1.3,-0.16,1.6,3.5128093,1.41,1.3,7.7,1.1,FALSE POSITIVE
0.311,0.005,-0.02441,-65.4,65.4,89.75,0.52,1,150.3,1.0,0.02267,-0.02267,0.49,-0.18,1.1,5.401413,1.73,1.4,11.1,0.49,CANDIDATE
0.107,0.02,-4.27686,-119.0,119.0,89.93,0.24,1,252.0,1.4,0.02384,-0.02384,0.39,-0.13,1.4,5.041175,1.71,1.2,6.8,0.44,FALSE POSITIVE
0.0,0.143,-4.68264,-23.2,23.2,89.8,0.15,1,51.4,0.84,0.001467,-0.001467,1.1,-0.07,1.1,2.9852502,0.89,0.93,6.7,1.1,FALSE POSITIVE
0.943,0.003,-374.4722,-84.9,84.9,89.96,0.65,1,217.3,0.81,0.0001286,-0.0001286,0.75,-0.22,0.57,3.5044084,2.12,0.8,8.2,0.75,CANDIDATE
0.0,0.778,-3.95578,-22.9,22.9,90.0,0.35,1,340.7,0.72,0.01298,-0.01298,0.63,-0.11,0.66,4.654483,1.31,0.74,8.2,0.62,FALSE POSITIVE
0.0,0.0,-2.92431,-6.3,6.3,89.72,0.21,1,16.11,0.67,4.167e-05,-4.167e-05,0.15,-0.14,0.67,2.8421786,0.89,0.65,9.3,0.15,FALSE POSITIVE
0.508,0.004,-0.40051,-13.2,13.2,89.99,0.53,1,140.7,0.2,0.0179,-0.0179,0.83,-1.32,0.82,5.220207,2.33,0.31,11.5,0.92,CANDIDATE
0.0,0.0,-7.31068,-7.1,7.1,88.38,0.34,1,16.51,0.53,6.472e-06,-6.472e-06,0.78,-0.11,0.74,5.4588523,1.22,0.51,16.1,0.76,FALSE POSITIVE
0.896,0.198,-59.268,-424.0,424.0,89.97,0.41,1,856.0,0.54,0.001156,-0.001156,0.41,-0.19,0.53,5.127868,1.86,0.63,12.9,0.64,CANDIDATE
0.334,0.138,-2.75836,-129.0,129.0,89.94,0.36,1,291.0,2.2,0.02319,-0.02319,1.3,-0.11,1.3,4.843413,1.33,1.8,7.9,1.1,CANDIDATE
0.176,0.4,-13.04659,-225.0,225.0,89.91,0.33,1,490.0,0.51,0.007121,-0.007121,0.4,-0.17,0.51,5.234701,1.61,0.51,10.3,0.39,FALSE POSITIVE
0.253,0.743,-1.22595,-17.6,17.6,89.97,1.03,1,205.4,0.58,0.01117,-0.01117,0.12,-1.77,0.54,4.7224183,6.81,0.53,11.2,0.14,CANDIDATE
0.066,0.343,-15.66833,-138.0,138.0,89.87,0.86,1,309.0,1.3,0.003294,-0.003294,2.3,-0.27,2.1,4.684829,2.38,2.0,7.9,2.5,FALSE POSITIVE
0.941,0.107,-0.39216,-4.8,4.8,86.08,0.49,1,10.94,0.63,0.000136,-0.000136,0.67,-0.5,0.49,3.1352582,1.73,0.64,9.1,0.75,CANDIDATE
0.997,0.963,-0.07607,-3.7,3.7,83.93,0.35,1,7.69,1.3,0.0002546,-0.0002546,0.63,-0.12,1.2,3.3347123,1.19,1.4,9.2,0.73,CANDIDATE
0.995,0.013,-0.70947,-12.3,12.3,89.7,1.87,1,52.4,0.54,0.0007351,-0.0007351,0.48,-4.38,0.6,3.1444068,7.33,0.49,13.7,0.46,CANDIDATE
0.046,0.081,-37.45914,-55.3,55.3,90.0,0.1,1,526.3,1.7,0.004836,-0.004836,0.33,-0.14,1.1,6.7409544,1.46,1.8,8.3,0.26,FALSE POSITIVE
0.0,0.0,-0.03116,-0.558,0.558,35.53,10.53,1,1.56,0.095,8.72e-07,-8.72e-07,0.56,-4.22,0.36,13.886745,39.59,,73.3,,FALSE POSITIVE
0.036,0.374,-0.56778,-80.0,80.0,89.86,0.48,1,212.5,0.99,0.01716,-0.01716,0.61,-0.17,1.1,7.0505915,1.68,1.3,10.3,0.9,FALSE POSITIVE
0.0,0.022,0.0,,,89.88,0.56,1,155.060445,,,,,-0.2,,4.850311,2.43,,7.5,,FALSE POSITIVE
0.266,0.172,-0.08793,-48.5,48.5,89.47,1.03,1,99.5,0.16,0.01103,-0.01103,0.094,-0.35,0.15,5.518176,3.12,0.15,13.1,0.082,CANDIDATE
0.638,0.092,,,,,,1,,0.77,,,0.94,,0.79,3.7481894,,0.78,,1.0,CANDIDATE
0.001,0.192,-17.71312,-105.0,105.0,90.0,6.61,1,258.0,0.21,0.001344,-0.001344,0.21,-8.82,0.21,8.766334,37.99,0.15,18.5,0.21,FALSE POSITIVE
0.128,0.393,-37.43318,-176.0,176.0,89.99,0.12,1,352.0,0.78,0.0008802,-0.0008802,0.64,-0.17,0.77,4.5398874,1.46,0.72,8.0,0.75,FALSE POSITIVE
0.09,0.0,-0.046,-25.3,25.3,88.53,6.48,1,50.6,,0.01256,-0.01256,,-2.15,,7.375611,27.77,,14.6,,FALSE POSITIVE
0.291,0.637,-0.81612,-16.4,16.4,89.99,0.72,1,171.0,0.83,0.02526,-0.02526,0.4,-0.24,0.77,6.418247,2.17,0.79,9.3,0.39,CANDIDATE
0.168,0.023,-153.55907,-88.2,88.2,89.89,0.43,1,197.8,1.0,0.0002383,-0.0002383,1.3,-0.38,1.3,2.7513645,1.55,1.0,6.6,1.3,FALSE POSITIVE
0.128,0.002,-0.00198,-14.0,14.0,87.39,10.96,1,28.0,0.55,0.01675,-0.01675,3.4,-3.67,2.9,5.807944,36.37,0.57,28.5,3.4,FALSE POSITIVE
0.388,0.0,-1.50131,-28.6,28.6,89.99,0.77,1,321.4,2.9,0.008262,-0.008262,1.4,-0.42,2.3,6.6666584,1.67,0.88,16.1,1.2,FALSE POSITIVE
0.127,0.0,-8.24316,-158.0,158.0,89.88,0.86,1,321.0,0.94,0.008133,-0.008133,0.69,-0.34,0.71,4.665908,2.54,0.94,7.9,0.69,FALSE POSITIVE
0.293,0.6,-37.25503,-48.0,48.0,89.71,0.55,1,109.0,0.67,0.0002442,-0.0002442,1.0,-0.23,0.98,3.1256235,1.85,1.2,7.5,1.1,FALSE POSITIVE
0.0,0.0,-2.74841,-1.8,1.8,81.16,0.0,1,4.11,0.13,5.097e-06,-5.097e-06,0.081,0.0,0.1,3.2564533,5.13,5.1,12.4,2.1,FALSE POSITIVE
0.0,0.0,-0.00104,-0.474,0.474,63.84,0.19,1,1.406,0.53,2.764e-06,-2.764e-06,0.48,-0.09,0.53,3.8509905,0.67,0.48,21.8,0.49,FALSE POSITIVE
0.0,0.0,-0.4007,-0.987,0.987,85.05,0.04,1,3.594,0.88,1.42e-05,-1.42e-05,0.67,-0.08,0.86,3.3741794,0.69,1.1,9.9,1.1,FALSE POSITIVE
0.235,0.412,,,,,,1,,0.65,,,0.81,,0.65,10.123536,,0.67,,0.77,FALSE POSITIVE
0.0,0.0,-0.1037,-0.616,0.616,85.62,0.23,1,1.764,0.43,9.17e-06,-9.17e-06,0.41,-0.1,0.43,3.3214426,1.35,0.42,15.7,0.41,FALSE POSITIVE
0.0,0.031,-0.015,-1.1,1.1,69.14,0.07,1,2.38,0.87,6.838e-05,-6.838e-05,0.47,-0.09,0.84,3.005806,0.56,0.87,11.8,0.45,FALSE POSITIVE
0.907,,-2.9452,-6.9,6.9,88.3,0.27,1,14.55,0.85,4.122e-05,-4.122e-05,1.5,-0.09,1.2,3.6996,0.86,0.76,8.1,1.5,CANDIDATE
0.0,0.0,-0.47544,-0.699,0.699,85.05,0.25,1,2.502,2.4,2.912e-06,-2.912e-06,1.5,-0.76,1.9,4.0793343,1.43,2.4,13.5,1.5,FALSE POSITIVE
0.238,0.287,-11.48292,-89.4,89.4,89.82,0.48,1,207.5,0.17,0.004469,-0.004469,0.17,-4.34,0.2,4.4285274,15.87,0.16,8.5,0.17,FALSE POSITIVE
0.0,0.181,-0.01467,-0.516,0.516,53.12,0.15,1,1.335,0.11,4.062e-06,-4.062e-06,0.098,-0.16,0.1,3.8564513,0.68,0.11,20.6,0.098,FALSE POSITIVE
0.0,,-0.00762,-0.922,0.922,72.61,0.31,1,2.166,0.3,0.0001006,-0.0001006,0.86,-0.14,0.86,3.4305255,1.04,0.35,18.0,0.98,FALSE POSITIVE
0.0,0.0,-0.68652,-147.0,147.0,89.75,13.32,2,294.0,0.26,0.002379,-0.002379,0.46,-4.43,0.44,11.785622,38.4,0.26,18.0,0.46,FALSE POSITIVE
0.0,0.0,-1.56459,-83.7,83.7,89.57,12.84,2,167.5,0.71,0.00411,-0.00411,0.53,-4.27,0.55,13.65973,37.03,0.73,19.4,0.54,FALSE POSITIVE
0.007,0.619,-0.57183,-72.4,72.4,89.86,0.71,2,214.3,0.42,0.01087,-0.01087,0.4,-0.23,0.42,8.055794,2.09,0.43,11.9,0.43,FALSE POSITIVE
0.573,0.029,-0.28608,-16.9,16.9,89.98,0.76,2,175.8,0.25,0.01111,-0.01111,0.21,-0.25,0.25,5.2285357,2.25,0.17,14.9,0.52,CANDIDATE
0.077,0.154,-0.24213,-30.5,30.5,89.94,0.61,1,165.8,0.32,0.009529,-0.009529,0.27,-0.2,0.31,6.7596903,1.94,0.32,11.4,0.27,FALSE POSITIVE
0.102,0.021,-0.15505,-7.5,7.5,90.0,0.62,1,119.69,,0.06746,-0.06746,,-0.61,,5.071457,2.12,,13.9,,FALSE POSITIVE
0.0,0.035,-0.9038,-86.5,86.5,90.0,0.52,1,181.4,0.23,0.009748,-0.009748,0.21,-0.18,0.21,7.2998366,1.7,0.23,10.4,0.21,FALSE POSITIVE
0.212,0.269,-0.00505,-19.5,19.5,87.61,31.87,1,39.7,0.24,0.01232,-0.01232,0.51,-47.84,0.25,4.260495,119.96,0.21,15.7,0.58,CANDIDATE
0.0,0.937,-0.45216,-61.5,61.5,89.92,0.72,1,208.3,1.9,0.001591,-0.001591,1.2,-0.24,2.0,9.470781,2.19,1.1,8.9,1.0,FALSE POSITIVE
0.231,0.0,-0.00836,-12.2,12.2,87.15,8.0,1,24.5,,0.02554,-0.02554,,-3.43,,5.691864,26.7,,22.7,,FALSE POSITIVE
0.114,0.102,0.0,,,89.99,0.67,1,287.06794,0.16,,,0.21,-0.28,0.17,4.5702677,2.22,0.16,10.8,0.21,FALSE POSITIVE
0.578,0.001,-0.2451,-8.5,8.5,89.93,0.6,1,154.91,0.26,0.0124,-0.0124,0.23,-0.21,0.24,6.146709,2.09,0.26,15.3,0.23,CANDIDATE
0.284,0.033,-6.18392,-36.7,36.7,89.31,0.17,1,74.8,1.0,0.0003498,-0.0003498,1.2,-0.11,1.0,2.8510537,1.65,1.0,7.5,1.2,FALSE POSITIVE
0.12,0.273,-0.18482,-60.0,60.0,89.66,0.37,1,120.0,0.51,0.03739,-0.03739,0.6,-0.13,0.51,5.8415523,1.14,0.51,6.0,0.6,CANDIDATE
0.104,0.666,-0.63673,-85.0,85.0,89.84,0.44,1,172.7,,0.02948,-0.02948,,-0.29,,6.1783195,2.34,,10.3,,FALSE POSITIVE
0.289,0.082,-0.26685,-63.4,63.4,89.74,2.08,1,153.4,0.17,0.006341,-0.006341,0.32,-18.68,0.24,6.4983764,55.33,0.16,28.4,0.23,FALSE POSITIVE
0.912,,-2.22804,-3.0,3.0,89.31,0.1,1,6.15,0.86,6.403e-06,-6.403e-06,0.33,-0.05,0.46,3.506882,0.62,0.78,8.3,0.38,CANDIDATE
0.147,0.127,-2.41066,-4.4,4.4,86.55,0.09,1,9.35,0.41,2.932e-05,-2.932e-05,0.72,-0.07,0.53,4.6184244,0.57,0.43,6.9,0.65,FALSE POSITIVE
0.971,0.232,-4.87061,-2.7,2.7,85.86,0.31,1,5.84,0.55,4.107e-06,-4.107e-06,0.97,-0.11,0.69,3.4865925,1.09,0.56,10.8,0.94,CANDIDATE
0.038,0.115,0.0,,,89.1,0.04,1,18.591471,0.66,,,0.59,-0.03,0.58,3.3790238,0.28,0.59,5.3,0.53,FALSE POSITIVE
0.335,0.646,-0.3247,-71.0,71.0,89.85,0.33,1,148.6,1.1,0.04634,-0.04634,1.8,-0.12,1.7,5.4744296,1.43,1.2,8.1,1.8,CANDIDATE
0.839,0.867,-0.11121,-60.9,60.9,89.89,0.46,1,132.1,0.26,0.02752,-0.02752,0.3,-0.14,0.26,6.0266776,1.74,0.26,12.3,0.3,CANDIDATE
0.0,0.0,-0.02368,-0.221,0.221,50.16,14.96,1,1.87,0.067,1.625e-05,-1.625e-05,0.071,-59.85,0.07,14.198096,137.54,0.067,137.3,0.067,FALSE POSITIVE
1.0,0.693,-0.24746,-1.0,1.0,82.55,0.06,1,2.12,1.0,0.0005031,-0.0005031,0.98,-0.03,1.4,8.333751,0.57,1.1,6.5,0.94,FALSE POSITIVE
0.471,0.785,-1.10941,-78.1,78.1,89.94,0.56,1,281.8,2.3,0.01234,-0.01234,0.76,-0.24,0.76,5.6846776,2.11,2.3,10.2,0.35,CANDIDATE
0.0,0.003,-0.78597,-2.1,2.1,85.88,0.22,1,5.22,1.2,1.62e-05,-1.62e-05,0.81,-0.08,0.8,3.6208405,0.71,1.1,9.7,0.88,FALSE POSITIVE
0.0,0.0,-0.18907,-1.2,1.2,65.67,0.0,1,2.55,0.072,4.86e-07,-4.86e-07,0.079,0.0,0.079,4.1714263,50.41,0.071,122.3,0.081,FALSE POSITIVE
0.197,0.111,-7.30335,-37.7,37.7,89.64,1.02,1,90.0,0.23,0.0004484,-0.0004484,0.49,-9.21,0.33,3.1412716,25.43,0.28,8.6,0.57,FALSE POSITIVE
0.0,0.0,-0.01364,-0.197,0.197,73.03,26.16,1,3.536,0.071,6.175e-06,-6.175e-06,0.068,-26.17,0.071,259.41013,89.89,0.067,190.6,0.067,FALSE POSITIVE
0.998,0.433,-0.17066,-0.13,0.13,89.74,0.37,1,10.472,0.84,0.0002798,-0.0002798,0.53,-0.13,0.57,3.54575,1.28,0.79,9.4,0.53,CANDIDATE
0.0,0.033,-1.43914,-22.4,22.4,89.99,0.55,1,239.9,0.48,0.01988,-0.01988,1.7,-0.18,0.92,8.008791,2.25,0.41,8.7,1.9,FALSE POSITIVE
0.0,0.014,-0.01748,-23.6,23.6,88.94,1.64,2,51.4,1.6,0.01771,-0.01771,4.1,-0.7,3.8,5.429853,5.21,1.7,17.0,4.0,FALSE POSITIVE
0.0,0.423,-0.04745,-38.3,38.3,89.32,1.39,2,78.3,0.32,0.01978,-0.01978,0.36,-0.6,0.33,6.0277414,4.42,0.32,12.3,0.36,FALSE POSITIVE
0.0,0.025,-0.02914,-24.4,24.4,89.59,0.22,1,72.5,1.4,0.01512,-0.01512,0.19,-0.1,1.4,4.9811807,1.33,1.2,14.2,0.16,FALSE POSITIVE
0.0,0.0,-0.40019,-6.0,6.0,89.09,0.36,1,12.05,1.1,9.176e-05,-9.176e-05,1.0,-0.11,1.0,3.363193,1.13,1.0,8.7,1.0,FALSE POSITIVE
0.153,0.0,-1.69066,-9.0,9.0,90.0,0.62,1,321.66,0.54,0.02949,-0.02949,0.6,-0.2,0.54,5.8955092,2.0,0.54,9.2,0.6,FALSE POSITIVE
0.004,0.394,-0.05846,-115.0,115.0,89.87,0.3,1,229.0,0.25,0.0105,-0.0105,0.23,-0.37,0.23,8.962425,1.53,0.25,11.4,0.23,FALSE POSITIVE
0.229,0.292,-21.28874,-339.0,339.0,89.96,0.63,1,777.0,0.28,0.007194,-0.007194,0.56,-0.29,0.54,4.910306,3.76,0.32,8.9,0.72,CANDIDATE
0.541,0.642,-0.22919,-61.0,61.0,89.61,1.0,1,129.4,0.092,0.005261,-0.005261,0.17,-0.41,0.16,4.86515,3.23,0.079,21.2,0.15,CANDIDATE
0.449,0.0,-7.04803,-3.0,3.0,86.99,0.17,1,6.12,0.58,3.768e-06,-3.768e-06,0.48,-0.06,0.6,3.758273,0.58,0.63,10.2,0.47,CANDIDATE
0.45,0.411,-0.423,-37.6,37.6,89.61,0.45,1,88.1,0.28,0.00995,-0.00995,3.5,-0.15,3.2,3.9568665,1.6,0.29,10.2,3.5,FALSE POSITIVE
0.702,0.0,-0.015,-18.1,18.1,88.03,12.32,1,36.2,0.17,0.02281,-0.02281,0.36,-4.11,0.24,8.27964,35.3,0.16,27.7,0.36,CANDIDATE
0.775,0.125,-1.26573,-31.4,31.4,89.68,0.9,1,74.4,0.28,0.01244,-0.01244,0.26,-0.3,0.26,6.928715,2.64,0.28,9.6,0.26,CANDIDATE
0.141,0.171,-42.02579,-215.0,215.0,90.0,0.2,1,532.0,1.3,0.005686,-0.005686,0.71,-0.14,1.3,4.4322085,1.74,1.3,6.4,0.71,FALSE POSITIVE
0.0,0.0,-0.87301,-1.2,1.2,84.27,0.07,1,4.28,,1.365e-05,-1.365e-05,,-0.05,,3.5119896,0.63,,9.5,,FALSE POSITIVE
0.0,0.0,-11.65808,-6.6,6.6,88.44,0.19,1,13.27,0.15,9.674e-06,-9.674e-06,0.18,-0.07,0.2,3.110261,0.65,0.14,7.6,0.18,FALSE POSITIVE
0.186,0.004,-1.27597,-111.0,111.0,89.82,0.32,1,223.0,1.9,0.01359,-0.01359,0.66,-0.21,1.8,5.6403646,1.43,0.86,10.9,0.65,FALSE POSITIVE
0.0,0.136,-0.01681,-26.2,26.2,88.63,4.25,1,52.3,2.6,0.02407,-0.02407,1.5,-1.69,2.5,5.5763793,28.21,2.5,14.4,1.5,FALSE POSITIVE
0.0,0.477,-0.14804,-71.6,71.6,89.82,0.84,1,167.3,0.27,0.03785,-0.03785,0.27,-0.36,0.27,6.332086,3.04,0.27,13.4,0.27,FALSE POSITIVE
0.382,0.075,-1.70628,-3.2,3.2,89.7,0.24,1,18.9,1.2,7.983e-05,-7.983e-05,1.6,-0.08,1.3,3.149819,0.92,1.5,8.7,1.7,FALSE POSITIVE
