toi,toipfx,st_tmag,st_dist,st_disterr1,st_disterr2,st_pmdecerr2,st_pmdecerr1,tfopwg_disp
6061.01,6061,8.895701,79.384,0.4607,-0.4607,-0.07,0.07,PC
6062.01,6062,9.47632,115.362,0.7255,-0.7255,-0.059,0.059,PC
6063.01,6063,10.4246,1476.12,146.82,-146.82,-0.072,0.072,PC
6064.01,6064,10.409,347.587,4.881,-4.881,-0.067,0.067,PC
6065.01,6065,9.4526,162.125,1.711,-1.711,-0.095,0.095,PC
6066.01,6066,8.85042,157.64,1.495,-1.495,-0.102,0.102,PC
6067.01,6067,9.76711,173.577,0.6925,-0.6925,-0.052,0.052,PC
6068.01,6068,9.67596,200.447,1.0125,-1.0125,-0.041,0.041,PC
6069.01,6069,8.92071,122.51,1.1125,-1.1125,-0.15,0.15,FA
607.01,607,10.5259,921.917,30.9445,-30.9445,-0.052,0.052,FP
6070.01,6070,11.1878,140.442,0.75,-0.75,-0.045,0.045,PC
6071.01,6071,12.9311,478.189,6.789,-6.789,-0.037,0.037,PC
6072.01,6072,10.7447,209.229,1.1275,-1.1275,-0.036,0.036,KP
6073.01,6073,14.3999,1523.0,64.625,-64.625,-0.049,0.049,KP
6074.01,6074,6.8456,34.5797,0.03575,-0.03575,-0.049,0.049,PC
6075.01,6075,9.4287,39.889,0.0308,-0.0308,-0.037,0.037,PC
6076.01,6076,9.82897,221.682,1.322,-1.322,-0.048,0.048,PC
6077.01,6077,12.3475,124.484,0.599,-0.599,-0.069,0.069,PC
6078.01,6078,9.1641,68.6994,0.15275,-0.15275,-0.038,0.038,PC
6078.02,6078,9.1641,68.6994,0.15275,-0.15275,-0.038,0.038,PC
6079.01,6079,10.5083,306.839,2.6515,-2.6515,-0.051,0.051,PC
608.01,608,10.1978,500.647,,,-1.9,1.9,APC
6080.01,6080,10.5912,188.183,0.8035,-0.8035,-0.047,0.047,PC
6081.01,6081,14.4952,1506.58,56.63,-56.63,-0.052,0.052,KP
6082.01,6082,8.793181,103.741,0.2705,-0.2705,-0.055,0.055,PC
6083.01,6083,11.9363,298.532,1.9595,-1.9595,-0.046,0.046,KP
6084.01,6084,11.7056,819.949,17.331,-17.331,-0.047,0.047,FP
6085.01,6085,8.7475,47.3174,0.05125,-0.05125,-0.048,0.048,PC
6086.01,6086,12.4106,31.4566,0.0405,-0.0405,-0.071,0.071,CP
6087.01,6087,11.8216,334.797,2.3875,-2.3875,-0.037,0.037,KP
6088.01,6088,11.3992,218.562,0.9705,-0.9705,-0.037,0.037,KP
6089.01,6089,11.7266,487.916,5.8295,-5.8295,-0.043,0.043,KP
609.01,609,9.836,144.623,0.608,-0.608,-0.04,0.04,APC
6090.01,6090,14.5892,1065.37,36.405,-36.405,-0.049,0.049,KP
6091.01,6091,11.9323,94.6679,0.1795,-0.1795,-0.039,0.039,PC
6092.01,6092,12.9805,76.6119,0.2585,-0.2585,-0.073,0.073,FP
6093.01,6093,10.0452,219.78,1.302,-1.302,-0.044,0.044,PC
6094.01,6094,9.65609,310.559,7.186,-7.186,-0.068,0.068,FP
6095.01,6095,10.0956,99.172,0.2125,-0.2125,-0.035,0.035,PC
6096.01,6096,9.34567,181.94,1.5435,-1.5435,-0.083,0.083,FP
6097.01,6097,10.4284,452.889,,,-2.7,2.7,PC
6098.01,6098,8.7699,82.2325,0.15165,-0.15165,-0.041,0.041,PC
6099.01,6099,9.4499,52.5883,0.1407,-0.1407,-0.075,0.075,PC
610.01,610,10.4989,437.969,5.9295,-5.9295,-0.047,0.047,FP
6100.01,6100,11.9433,235.778,1.158,-1.158,-0.045,0.045,PC
6101.01,6101,10.8042,211.73,1.688,-1.688,-0.051,0.051,CP
6102.01,6102,13.5803,733.926,9.159,-9.159,-0.038,0.038,PC
6103.01,6103,10.6664,295.408,2.558,-2.558,-0.046,0.046,PC
6104.01,6104,10.4146,614.477,17.9315,-17.9315,-0.046,0.046,PC
6105.01,6105,10.8235,266.809,2.5085,-2.5085,-0.047,0.047,PC
6106.01,6106,11.646,294.59,2.534,-2.534,-0.033,0.033,APC
6107.01,6107,11.8338,1311.48,45.24,-45.24,-0.043,0.043,PC
6108.01,6108,13.7453,1013.74,15.3745,-15.3745,-0.03,0.03,PC
6109.01,6109,10.3622,151.738,1.0855,-1.0855,-0.081,0.081,PC
6109.02,6109,10.3622,151.738,1.0855,-1.0855,-0.081,0.081,PC
611.01,611,10.4259,97.3234,0.34625,-0.34625,-0.049,0.049,PC
6110.01,6110,13.0739,122.281,0.637,-0.637,-0.066,0.066,PC
6111.01,6111,11.6894,302.326,2.342,-2.342,-0.043,0.043,APC
6112.01,6112,11.2223,471.571,8.5105,-8.5105,-0.056,0.056,PC
6113.01,6113,12.307,1174.24,42.44,-42.44,-0.048,0.048,PC
6114.01,6114,12.4185,486.122,12.9735,-12.9735,-0.081,0.081,PC
6115.01,6115,13.3897,1056.92,24.445,-24.445,-0.03,0.03,PC
6116.01,6116,11.785,,,,-2.176,2.176,FP
6117.01,6117,11.5989,483.576,8.594,-8.594,-0.042,0.042,PC
6118.01,6118,11.8495,1242.07,38.085,-38.085,-0.036,0.036,PC
6119.01,6119,13.2225,920.216,12.3635,-12.3635,-0.025,0.025,PC
612.01,612,10.1939,292.623,2.2515,-2.2515,-0.041,0.041,PC
6120.01,6120,12.3983,240.498,2.2235,-2.2235,-0.046,0.046,PC
6121.01,6121,11.5823,441.015,5.934,-5.934,-0.043,0.043,PC
6122.01,6122,11.6925,765.772,14.905,-14.905,-0.046,0.046,PC
6123.01,6123,13.1618,1040.95,24.68,-24.68,-0.028,0.028,PC
6124.01,6124,12.3101,271.974,1.9,-1.9,-0.048,0.048,PC
6125.01,6125,12.8119,291.92,3.3805,-3.3805,-0.056,0.056,PC
6126.01,6126,12.2601,565.492,10.0555,-10.0555,-0.04,0.04,PC
6127.01,6127,13.0551,713.987,7.551,-7.551,-0.035,0.035,PC
6128.01,6128,12.2652,726.371,25.306,-25.306,-0.068,0.068,PC
6129.01,6129,13.261,762.451,12.1925,-12.1925,-0.032,0.032,PC
613.01,613,9.94921,221.016,2.4325,-2.4325,-0.075,0.075,PC
6130.01,6130,10.5581,220.882,2.6065,-2.6065,-0.063,0.063,CP
6131.01,6131,12.5948,692.772,9.5415,-9.5415,-0.034,0.034,PC
6132.01,6132,13.4411,643.588,8.1705,-8.1705,-0.032,0.032,PC
6133.01,6133,11.5102,402.816,4.684,-4.684,-0.037,0.037,FP
6134.01,6134,12.8813,1004.18,15.0375,-15.0375,-0.025,0.025,PC
6135.01,6135,12.0052,399.63,4.884,-4.884,-0.044,0.044,PC
6136.01,6136,12.8196,375.401,3.514,-3.514,-0.036,0.036,PC
6137.01,6137,14.5158,128.661,1.7635,-1.7635,-0.121,0.121,PC
6138.01,6138,12.2562,362.283,3.568,-3.568,-0.046,0.046,PC
6139.01,6139,13.1008,1305.91,34.54,-34.54,-0.035,0.035,PC
614.01,614,9.947331,255.901,1.636,-1.636,-0.043,0.043,FP
6140.01,6140,13.2907,925.873,26.009,-26.009,-0.042,0.042,PC
6141.01,6141,12.4789,560.429,14.056,-14.056,-0.046,0.046,PC
6142.01,6142,13.2516,518.031,5.4695,-5.4695,-0.029,0.029,PC
6143.01,6143,12.266,546.747,10.478,-10.478,-0.059,0.059,FP
6144.01,6144,13.1564,923.907,18.476,-18.476,-0.034,0.034,PC
6145.01,6145,13.3616,912.432,40.264,-40.264,-0.059,0.059,PC
6146.01,6146,13.1289,1121.67,20.86,-20.86,-0.028,0.028,PC
6147.01,6147,12.95,320.803,13.105,-13.105,-0.147,0.147,FA
6148.01,6148,11.351,501.221,8.3505,-8.3505,-0.053,0.053,PC
6149.01,6149,12.4814,567.759,7.234,-7.234,-0.033,0.033,PC
615.01,615,10.3015,360.408,3.951,-3.951,-0.053,0.053,CP
6150.01,6150,13.5156,209.656,4.5775,-4.5775,-0.132,0.132,PC
6151.01,6151,11.5561,590.69,10.9395,-10.9395,-0.052,0.052,PC
6152.01,6152,12.1566,950.289,31.499,-31.499,-0.049,0.049,FP
6153.01,6153,12.9172,723.473,13.7735,-13.7735,-0.046,0.046,PC
6154.01,6154,12.8213,258.643,1.5675,-1.5675,-0.024,0.024,PC
6155.01,6155,11.8355,504.806,6.913,-6.913,-0.041,0.041,PC
6156.01,6156,12.5126,938.702,28.135,-28.135,-0.046,0.046,APC
6157.01,6157,14.9131,221.034,3.335,-3.335,-0.11,0.11,FP
6158.01,6158,14.5372,180.96,3.6285,-3.6285,-0.117,0.117,PC
6159.01,6159,13.2906,650.131,13.724,-13.724,-0.042,0.042,PC
616.01,616,9.9794,862.802,21.11,-21.11,-0.045,0.045,PC
6160.01,6160,12.4261,286.532,1.139,-1.139,-0.027,0.027,PC
6161.01,6161,12.8566,716.394,8.9485,-8.9485,-0.029,0.029,PC
6162.01,6162,10.9837,499.081,10.301,-10.301,-0.072,0.072,PC
6163.01,6163,12.7912,442.143,5.987,-5.987,-0.034,0.034,PC
6164.01,6164,12.6951,203.52,1.0275,-1.0275,-0.034,0.034,PC
6165.01,6165,14.2349,262.682,2.745,-2.745,-0.066,0.066,PC
6166.01,6166,12.128,413.383,4.131,-4.131,-0.039,0.039,PC
6167.01,6167,11.5534,534.326,8.6305,-8.6305,-0.047,0.047,PC
6168.01,6168,11.9966,735.685,19.2995,-19.2995,-0.055,0.055,PC
6169.01,6169,11.5337,688.605,12.9315,-12.9315,-0.043,0.043,PC
617.01,617,10.251,6149.76,1865.84,-1865.84,-0.094,0.094,FP
6170.01,6170,12.1088,535.689,15.6205,-15.6205,-0.064,0.064,CP
6171.01,6171,11.0537,492.525,9.2965,-9.2965,-0.048,0.048,PC
6172.01,6172,13.0091,869.253,12.8745,-12.8745,-0.039,0.039,FP
6173.01,6173,13.0745,786.433,10.8765,-10.8765,-0.032,0.032,PC
6174.01,6174,13.2513,718.342,12.4935,-12.4935,-0.036,0.036,PC
6175.01,6175,12.1384,363.425,7.183,-7.183,-0.067,0.067,PC
6176.01,6176,13.3976,341.972,5.2835,-5.2835,-0.071,0.071,PC
6177.01,6177,12.7145,635.864,6.6105,-6.6105,-0.026,0.026,PC
6178.01,6178,12.6685,502.874,4.476,-4.476,-0.028,0.028,PC
6179.01,6179,13.2368,809.109,13.945,-13.945,-0.034,0.034,PC
618.01,618,10.1277,234.072,1.903,-1.903,-0.097,0.097,PC
6180.01,6180,13.0636,761.754,18.062,-18.062,-0.061,0.061,PC
6181.01,6181,11.8563,873.578,19.013,-19.013,-0.043,0.043,FP
6182.01,6182,12.8026,922.871,24.6375,-24.6375,-0.03,0.03,PC
6183.01,6183,12.9591,912.735,11.4375,-11.4375,-0.027,0.027,PC
6184.01,6184,11.8836,334.216,6.2915,-6.2915,-0.072,0.072,PC
6185.01,6185,12.7875,774.276,10.5265,-10.5265,-0.025,0.025,PC
6186.01,6186,12.4033,543.454,8.5685,-8.5685,-0.039,0.039,FP
6187.01,6187,13.4144,758.848,11.527,-11.527,-0.029,0.029,PC
6188.01,6188,12.1075,300.589,2.346,-2.346,-0.046,0.046,PC
6189.01,6189,13.2903,497.836,5.2105,-5.2105,-0.033,0.033,PC
619.01,619,10.1853,,,,-2.0,2.0,FP
6190.01,6190,11.6283,261.749,2.809,-2.809,-0.055,0.055,PC
6191.01,6191,11.4105,303.581,2.745,-2.745,-0.046,0.046,PC
6192.01,6192,12.545,217.319,0.989,-0.989,-0.018,0.018,PC
6193.01,6193,12.6449,932.053,16.92,-16.92,-0.029,0.029,PC
6194.01,6194,12.863,1013.07,21.7975,-21.7975,-0.023,0.023,PC
6195.01,6195,10.5489,330.476,5.256,-5.256,-0.038,0.038,PC
6196.01,6196,13.4836,578.849,7.192,-7.192,-0.031,0.031,PC
6197.01,6197,12.5814,549.225,8.323,-8.323,-0.039,0.039,PC
6198.01,6198,11.7644,937.243,60.904,-60.904,-0.05,0.05,PC
6199.01,6199,10.6336,146.254,2.393,-2.393,-0.09,0.09,PC
620.01,620,10.2139,33.0231,0.05845,-0.05845,-0.082,0.082,CP
6200.01,6200,11.6166,554.658,17.439,-17.439,-0.104,0.104,PC
6201.01,6201,12.12,,,,-2.0,2.0,PC
6202.01,6202,11.4737,569.89,,,-1.303,1.303,PC
6203.01,6203,10.5505,245.424,4.028,-4.028,-0.072,0.072,PC
6204.01,6204,12.8643,685.554,8.9615,-8.9615,-0.027,0.027,PC
6205.01,6205,13.1349,923.266,19.0865,-19.0865,-0.032,0.032,PC
6206.01,6206,12.8939,544.396,5.006,-5.006,-0.025,0.025,PC
6207.01,6207,12.1134,243.593,2.7145,-2.7145,-0.032,0.032,FP
6208.01,6208,11.9806,696.374,14.518,-14.518,-0.049,0.049,PC
6209.01,6209,12.9672,314.979,5.8315,-5.8315,-0.085,0.085,APC
621.01,621,8.1327,184.125,1.1845,-1.1845,-0.06,0.06,APC
6210.01,6210,11.707,1093.37,34.785,-34.785,-0.044,0.044,APC
6211.01,6211,12.6474,510.917,6.071,-6.071,-0.03,0.03,PC
6212.01,6212,13.0803,849.122,13.645,-13.645,-0.025,0.025,PC
6213.01,6213,12.3642,628.024,12.0005,-12.0005,-0.044,0.044,PC
6214.01,6214,12.4954,1183.88,36.425,-36.425,-0.052,0.052,PC
6215.01,6215,13.0454,1459.35,43.245,-43.245,-0.031,0.031,PC
6216.01,6216,12.0152,322.084,3.203,-3.203,-0.04,0.04,PC
6217.01,6217,13.1013,837.654,11.849,-11.849,-0.033,0.033,PC
6218.01,6218,11.702,159.96,1.549,-1.549,-0.043,0.043,PC
6219.01,6219,13.2805,1093.22,30.59,-30.59,-0.036,0.036,PC
622.01,622,8.5615,123.297,0.469,-0.469,-0.053,0.053,CP
6220.01,6220,10.7981,358.734,4.216,-4.216,-0.047,0.047,PC
6221.01,6221,12.5316,606.891,12.681,-12.681,-0.06,0.06,PC
6222.01,6222,12.0861,615.666,16.1805,-16.1805,-0.07,0.07,PC
6223.01,6223,12.6758,133.122,0.535,-0.535,-0.021,0.021,CP
6224.01,6224,13.2049,498.044,5.456,-5.456,-0.039,0.039,PC
6225.01,6225,13.104,83.7373,0.3534,-0.3534,-0.043,0.043,PC
6226.01,6226,13.0145,1027.44,31.849,-31.849,-0.036,0.036,PC
6227.01,6227,14.3279,313.996,5.6735,-5.6735,-0.073,0.073,PC
6228.01,6228,11.6181,960.874,29.191,-29.191,-0.049,0.049,PC
6229.01,6229,12.9192,314.824,3.5105,-3.5105,-0.056,0.056,PC
623.01,623,10.1913,275.377,7.6635,-7.6635,-0.104,0.104,FP
6230.01,6230,12.6848,891.159,13.56,-13.56,-0.026,0.026,PC
6231.01,6231,12.735,391.594,2.9705,-2.9705,-0.041,0.041,PC
6232.01,6232,13.0754,581.095,15.656,-15.656,-0.042,0.042,PC
6233.01,6233,11.1585,377.069,4.11,-4.11,-0.035,0.035,PC
6234.01,6234,12.8741,631.946,12.1075,-12.1075,-0.025,0.025,PC
6235.01,6235,12.8967,374.957,4.0135,-4.0135,-0.048,0.048,APC
6236.01,6236,11.4715,403.61,7.495,-7.495,-0.036,0.036,APC
6237.01,6237,13.2587,1556.04,37.855,-37.855,-0.025,0.025,PC
6238.01,6238,13.3351,676.128,12.419,-12.419,-0.026,0.026,PC
6239.01,6239,12.483,563.864,7.523,-7.523,-0.028,0.028,PC
624.01,624,9.3371,330.739,6.685,-6.685,-0.065,0.065,CP
6240.01,6240,12.9847,960.615,42.299,-42.299,-0.074,0.074,PC
6241.01,6241,12.0227,278.827,3.0865,-3.0865,-0.071,0.071,PC
6242.01,6242,11.0999,328.625,3.9325,-3.9325,-0.059,0.059,FP
6243.01,6243,10.7106,181.395,0.9825,-0.9825,-0.044,0.044,PC
6244.01,6244,10.5508,230.559,7.8485,-7.8485,-0.228,0.228,APC
6245.01,6245,12.133,22.1852,0.02325,-0.02325,-0.081,0.081,PC
6246.01,6246,7.7085,187.612,1.0275,-1.0275,-0.049,0.049,PC
6247.01,6247,9.62005,216.838,1.104,-1.104,-0.047,0.047,PC
6248.01,6248,12.7841,701.295,8.636,-8.636,-0.026,0.026,PC
6249.01,6249,9.0449,47.9491,0.076,-0.076,-0.05,0.05,PC
6249.02,6249,9.0449,47.9491,0.076,-0.076,-0.05,0.05,PC
625.01,625,9.6129,341.263,5.0425,-5.0425,-0.051,0.051,CP
6250.01,6250,9.51477,121.523,0.7205,-0.7205,-0.04,0.04,PC
6251.01,6251,10.1769,12.21,0.01305,-0.01305,-0.139,0.139,CP
6252.01,6252,13.7607,244.588,4.007,-4.007,-0.084,0.084,PC
6253.01,6253,11.6807,163.316,0.573,-0.573,-0.041,0.041,PC
6254.01,6254,10.4564,131.686,0.8585,-0.8585,-0.065,0.065,PC
6255.01,6255,10.4458,20.3167,0.0236,-0.0236,-0.083,0.083,CP
6256.01,6256,10.2602,218.299,1.0875,-1.0875,-0.037,0.037,PC
6257.01,6257,10.6713,287.03,1.8885,-1.8885,-0.048,0.048,PC
6258.01,6258,12.0398,44.0959,0.1583,-0.1583,-0.085,0.085,PC
6259.01,6259,10.2279,606.267,13.3515,-13.3515,-0.063,0.063,PC
626.01,626,9.50712,437.215,8.357,-8.357,-0.075,0.075,CP
6260.01,6260,7.11719,113.102,0.9505,-0.9505,-0.114,0.114,PC
6261.01,6261,10.4441,267.542,3.3455,-3.3455,-0.074,0.074,PC
6262.01,6262,9.9551,441.135,8.68,-8.68,-0.067,0.067,PC
6263.01,6263,9.1348,46.2588,0.06885,-0.06885,-0.05,0.05,PC
6264.01,6264,10.1972,437.146,4.622,-4.622,-0.051,0.051,PC
6265.01,6265,7.4829,71.8401,0.29395,-0.29395,-0.079,0.079,PC
6265.02,6265,7.4829,71.8401,0.29395,-0.29395,-0.079,0.079,PC
6266.01,6266,8.5953,42.6435,0.06215,-0.06215,-0.063,0.063,PC
6267.01,6267,9.19706,118.021,0.582,-0.582,-0.063,0.063,PC
6268.01,6268,12.2659,629.506,16.8105,-16.8105,-0.055,0.055,PC
6269.01,6269,11.8134,343.525,5.049,-5.049,-0.07,0.07,KP
627.01,627,10.0267,629.834,29.16,-29.16,-0.099,0.099,FP
6270.01,6270,12.8122,819.375,12.935,-12.935,-0.031,0.031,PC
6271.01,6271,13.7025,705.238,,,-2.85,2.85,PC
6272.01,6272,10.7852,476.194,13.515,-13.515,-0.088,0.088,APC
6273.01,6273,13.9069,1096.19,41.565,-41.565,-0.025,0.025,KP
6274.01,6274,10.4819,502.979,7.9245,-7.9245,-0.045,0.045,PC
6275.01,6275,11.6337,362.087,5.308,-5.308,-0.055,0.055,CP
6276.01,6276,6.7213,12.7781,0.0114,-0.0114,-0.117,0.117,CP
6276.02,6276,6.7213,12.7781,0.0114,-0.0114,-0.117,0.117,CP
6276.03,6276,6.7213,12.7781,0.0114,-0.0114,-0.117,0.117,PC
6277.01,6277,11.9905,362.374,5.0405,-5.0405,-0.054,0.054,PC
6278.01,6278,11.6634,446.442,7.5795,-7.5795,-0.032,0.032,KP
6279.01,6279,10.3879,860.379,31.018,-31.018,-0.06,0.06,FP
628.01,628,9.65646,178.68,2.991,-2.991,-0.087,0.087,CP
6280.01,6280,9.927,199.531,1.3635,-1.3635,-0.058,0.058,FP
6281.01,6281,9.9542,57.7451,0.1116,-0.1116,-0.038,0.038,PC
6282.01,6282,9.1848,113.881,0.2875,-0.2875,-0.042,0.042,PC
6283.01,6283,9.3478,262.942,2.2005,-2.2005,-0.055,0.055,PC
6284.01,6284,9.72334,21.0197,0.0203,-0.0203,-0.069,0.069,PC
6285.01,6285,10.6006,432.725,7.415,-7.415,-0.073,0.073,PC
6286.01,6286,12.4721,1111.47,21.04,-21.04,-0.026,0.026,FP
6287.01,6287,12.6502,779.009,14.849,-14.849,-0.044,0.044,PC
6288.01,6288,12.383,307.157,3.8735,-3.8735,-0.034,0.034,PC
6289.01,6289,13.2644,608.995,28.105,-28.105,-0.096,0.096,PC
629.01,629,8.69437,333.379,8.0155,-8.0155,-0.099,0.099,CP
6290.01,6290,10.6382,151.713,0.6215,-0.6215,-0.043,0.043,PC
6291.01,6291,13.0735,449.608,13.0265,-13.0265,-0.067,0.067,PC
6292.01,6292,11.627,522.859,11.932,-11.932,-0.067,0.067,PC
6293.01,6293,13.1745,322.06,3.077,-3.077,-0.048,0.048,PC
6293.02,6293,13.1745,322.06,3.077,-3.077,-0.048,0.048,FA
6294.01,6294,12.4533,217.443,0.925,-0.925,-0.027,0.027,PC
6295.01,6295,11.4381,420.683,5.958,-5.958,-0.055,0.055,PC
6296.01,6296,12.7859,853.919,15.1525,-15.1525,-0.032,0.032,PC
6297.01,6297,12.0782,773.628,19.0565,-19.0565,-0.044,0.044,PC
6298.01,6298,12.4487,594.839,9.627,-9.627,-0.035,0.035,FP
6299.01,6299,10.9907,102.382,0.4965,-0.4965,-0.075,0.075,PC
630.01,630,9.84786,309.705,10.4445,-10.4445,-0.229,0.229,APC
6300.01,6300,13.1987,947.643,18.654,-18.654,-0.027,0.027,PC
6301.01,6301,12.8355,1175.42,48.985,-48.985,-0.052,0.052,PC
6302.01,6302,13.2402,340.92,5.553,-5.553,-0.051,0.051,PC
6303.01,6303,12.9386,152.219,1.1895,-1.1895,-0.054,0.054,PC
6304.01,6304,12.9385,802.343,19.7375,-19.7375,-0.048,0.048,PC
6305.01,6305,12.8245,623.493,9.35,-9.35,-0.024,0.024,PC
6306.01,6306,12.3693,771.08,18.2415,-18.2415,-0.035,0.035,PC
6307.01,6307,14.6617,323.375,7.76,-7.76,-0.105,0.105,PC
6308.01,6308,13.3683,263.166,2.2,-2.2,-0.072,0.072,PC
6309.01,6309,12.6134,604.936,6.339,-6.339,-0.027,0.027,PC
631.01,631,8.783341,233.697,1.524,-1.524,-0.053,0.053,FP
6310.01,6310,11.8443,96.6459,0.37705,-0.37705,-0.064,0.064,PC
6311.01,6311,12.9697,502.268,5.287,-5.287,-0.028,0.028,PC
6312.01,6312,12.1827,760.641,14.115,-14.115,-0.038,0.038,PC
6313.01,6313,13.4257,2579.15,186.045,-186.045,-0.051,0.051,PC
6314.01,6314,13.3085,980.327,17.578,-17.578,-0.027,0.027,PC
6315.01,6315,12.0193,751.084,16.8385,-16.8385,-0.037,0.037,PC
6316.01,6316,12.6927,943.154,17.0065,-17.0065,-0.024,0.024,PC
6317.01,6317,14.1332,170.038,1.207,-1.207,-0.074,0.074,PC
6318.01,6318,10.8357,184.682,2.1205,-2.1205,-0.078,0.078,PC
6319.01,6319,11.5706,517.51,7.8065,-7.8065,-0.048,0.048,PC
632.01,632,10.3357,1278.41,54.865,-54.865,-0.06,0.06,FP
6320.01,6320,13.022,911.335,37.0815,-37.0815,-0.044,0.044,PC
6321.01,6321,13.0057,472.785,5.835,-5.835,-0.047,0.047,PC
6322.01,6322,12.8545,811.05,10.6095,-10.6095,-0.022,0.022,PC
6323.01,6323,12.6167,773.844,16.9105,-16.9105,-0.048,0.048,PC
6324.01,6324,10.97,20.5488,0.01515,-0.01515,-0.054,0.054,CP
6325.01,6325,13.3415,310.892,3.236,-3.236,-0.045,0.045,PC
6326.01,6326,12.1684,796.313,34.751,-34.751,-0.067,0.067,PC
6327.01,6327,12.6978,345.666,7.2665,-7.2665,-0.125,0.125,PC
6328.01,6328,11.0888,478.34,11.1995,-11.1995,-0.093,0.093,PC
6329.01,6329,12.6447,585.094,21.6855,-21.6855,-0.083,0.083,PC
633.01,633,13.9036,116.496,0.8835,-0.8835,-0.143,0.143,FP
6330.01,6330,13.7853,139.042,1.1375,-1.1375,-0.073,0.073,PC
6331.01,6331,13.228,617.88,14.171,-14.171,-0.049,0.049,PC
6332.01,6332,13.3773,1274.18,47.155,-47.155,-0.038,0.038,PC
6333.01,6333,11.5517,263.454,3.004,-3.004,-0.065,0.065,PC
6334.01,6334,11.4808,729.418,30.893,-30.893,-0.109,0.109,PC
6335.01,6335,12.0066,680.868,12.689,-12.689,-0.039,0.039,PC
6336.01,6336,11.5821,1002.36,32.535,-32.535,-0.042,0.042,PC
6337.01,6337,13.4209,228.091,1.5625,-1.5625,-0.055,0.055,PC
6338.01,6338,14.2955,249.517,5.3995,-5.3995,-0.094,0.094,APC
6339.01,6339,10.8179,304.522,3.1585,-3.1585,-0.048,0.048,PC
634.01,634,9.1299,92.8368,0.7164,-0.7164,-0.478,0.478,FA
6340.01,6340,12.2164,785.17,12.8515,-12.8515,-0.034,0.034,PC
6341.01,6341,13.2013,980.978,21.222,-21.222,-0.027,0.027,PC
6342.01,6342,12.7058,299.126,2.7675,-2.7675,-0.069,0.069,PC
6343.01,6343,12.0913,655.707,11.3195,-11.3195,-0.045,0.045,FP
6344.01,6344,13.0366,789.069,21.03,-21.03,-0.045,0.045,PC
6345.01,6345,11.6424,244.686,2.6215,-2.6215,-0.069,0.069,PC
6346.01,6346,13.4352,508.418,6.848,-6.848,-0.03,0.03,PC
6347.01,6347,11.2367,547.43,11.8205,-11.8205,-0.043,0.043,PC
6348.01,6348,13.3256,720.125,16.3905,-16.3905,-0.037,0.037,PC
6349.01,6349,12.2124,350.759,4.0735,-4.0735,-0.038,0.038,PC
635.01,635,8.1075,58.7453,0.24805,-0.24805,-0.087,0.087,FA
6350.01,6350,13.3199,602.08,10.2945,-10.2945,-0.038,0.038,PC
6351.01,6351,12.982,575.503,6.573,-6.573,-0.035,0.035,PC
6352.01,6352,11.0529,213.45,1.3735,-1.3735,-0.043,0.043,APC
6353.01,6353,12.5755,615.476,26.024,-26.024,-0.044,0.044,PC
6354.01,6354,12.0763,512.561,9.5145,-9.5145,-0.062,0.062,PC
6355.01,6355,11.8275,317.292,4.4925,-4.4925,-0.067,0.067,FP
6356.01,6356,11.8848,374.605,6.7325,-6.7325,-0.051,0.051,PC
6357.01,6357,13.2012,621.191,9.703,-9.703,-0.031,0.031,PC
6358.01,6358,12.566,858.675,18.2045,-18.2045,-0.035,0.035,PC
6359.01,6359,13.0074,1055.41,36.91,-36.91,-0.045,0.045,PC
636.01,636,14.7034,158.67,1.342,-1.342,-0.081,0.081,FP
6360.01,6360,11.6033,346.061,4.107,-4.107,-0.051,0.051,PC
6361.01,6361,13.4852,364.939,3.4755,-3.4755,-0.035,0.035,PC
6362.01,6362,13.3133,755.957,13.6935,-13.6935,-0.031,0.031,PC
6363.01,6363,11.6603,809.782,31.8375,-31.8375,-0.056,0.056,PC
6364.01,6364,13.2114,390.021,2.553,-2.553,-0.032,0.032,PC
6365.01,6365,13.4756,617.476,11.8255,-11.8255,-0.027,0.027,PC
6366.01,6366,10.9113,612.388,13.7825,-13.7825,-0.054,0.054,APC
6367.01,6367,14.4594,216.77,2.611,-2.611,-0.083,0.083,PC
6368.01,6368,14.5853,100.741,1.1189,-1.1189,-0.115,0.115,FP
6369.01,6369,11.4974,445.311,7.918,-7.918,-0.036,0.036,PC
637.01,637,8.9454,64.5529,0.1326,-0.1326,-0.056,0.056,PC
6370.01,6370,12.0907,534.894,9.903,-9.903,-0.062,0.062,PC
6371.01,6371,12.0402,431.523,5.7985,-5.7985,-0.043,0.043,PC
6372.01,6372,11.3035,93.6289,0.33025,-0.33025,-0.052,0.052,PC
6373.01,6373,12.5799,767.899,12.911,-12.911,-0.03,0.03,PC
6374.01,6374,12.7022,515.735,4.4875,-4.4875,-0.027,0.027,PC
6375.01,6375,13.1429,913.0,18.5485,-18.5485,-0.033,0.033,PC
6376.01,6376,12.7346,823.754,14.9365,-14.9365,-0.025,0.025,PC
6377.01,6377,12.2059,536.017,11.7625,-11.7625,-0.053,0.053,FP
6378.01,6378,13.4948,489.542,5.5595,-5.5595,-0.048,0.048,PC
6379.01,6379,12.8552,173.849,0.6825,-0.6825,-0.031,0.031,PC
638.01,638,8.9225,96.6355,0.50395,-0.50395,-0.073,0.073,FA
6380.01,6380,11.8123,240.108,2.4045,-2.4045,-0.051,0.051,PC
